LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-71.470881,41.7662983,72,S HILL DR,,CRANSTON,,,,57551,3fccef6b46053103
-71.4709883,41.7664994,78,S HILL DR,,CRANSTON,,,,57553,7d0ba71e728bc2c8
-71.4702631,41.7670888,28,TUPELO HILL DR,,CRANSTON,,,,57558,08dd4a11f631dcc1
-71.4700394,41.7668944,40,TUPELO HILL DR,,CRANSTON,,,,57560,2fa7afdff4e3213e
-71.468563,41.7662642,14,FIRETHORNE LN,,CRANSTON,,,,57567,76bf489b0d1febe4
-71.4675694,41.7664448,25,APPLEWOOD RD,,CRANSTON,,,,57569,3f55423a30766b21
-71.4686968,41.7671152,102,GREENING LN,,CRANSTON,,,,57576,193bdc0df08a8d84
-71.4674699,41.7685353,98,CHURCH HILL DR,,CRANSTON,,,,57578,5cd34b0baf1f2ea9
-71.4701732,41.7679062,65,RALLS DR,,CRANSTON,,,,57599,33c936a5466d96e4
-71.4680739,41.7598316,109,PARK FOREST RD,,CRANSTON,,,,57658,516e9742cd60e0b4
-71.4670363,41.7589804,130,BELVEDERE DR,,CRANSTON,,,,57671,4a766433cea9f6bb
-71.4671172,41.7581428,27,HOFFMAN AV,,CRANSTON,,,,57672,c4747ee2af5cceb0
-71.467314,41.7583171,21,HOFFMAN AV,,CRANSTON,,,,57673,a7bd167771917bb2
-71.4673586,41.7585583,15,HOFFMAN AV,,CRANSTON,,,,57674,b0e5c3e57ba29f10
-71.4694884,41.7587063,181,BELVEDERE DR,,CRANSTON,,,,57688,729e253a6e07f2cd
-71.4697033,41.7584652,187,BELVEDERE DR,,CRANSTON,,,,57689,55ce214a26245a06
-71.4697392,41.7581972,195,BELVEDERE DR,,CRANSTON,,,,57690,c4bb3f1397295f63
-71.4709559,41.7588943,272,SUMMIT DR,,CRANSTON,,,,57704,4b8347dd03f6a8a0
-71.4709739,41.7586397,280,SUMMIT DR,,CRANSTON,,,,57705,40a50c5e253018d9
-71.4675546,41.7602938,6,W BEL AIR RD,,CRANSTON,,,,57645,6952deeeef5732f4
-71.4691299,41.7598721,42,W BEL AIR RD,,CRANSTON,,,,57650,b98f461c21ba1745
-71.4698547,41.7599058,74,W BLUE RIDGE RD,,CRANSTON,,,,57652,7cd1836a48e5d6b5
-71.4677159,41.759932,101,PARK FOREST RD,,CRANSTON,,,,57659,2227182e4fbfdc01
-71.4670448,41.7597241,90,PARK FOREST RD,,CRANSTON,,,,57661,18e6c3489aea1190
-71.467582,41.7592418,139,BELVEDERE DR,,CRANSTON,,,,57668,3477ee66929e378f
-71.4669555,41.7594427,123,BELVEDERE DR,,CRANSTON,,,,57670,647ff7cca54987a2
-71.4675375,41.7588398,142,BELVEDERE DR,,CRANSTON,,,,57675,c7d923eb4b67b59e
-71.4678061,41.7584513,34,SURREY DR,,CRANSTON,,,,57677,c375f920dc6f02bb
-71.4691575,41.758264,186,BELVEDERE DR,,CRANSTON,,,,57684,855c4c2169517ca8
-71.4687545,41.7589407,165,BELVEDERE DR,,CRANSTON,,,,57686,38275497ca67d169
-71.4701329,41.7582308,120,W BLUE RIDGE RD,,CRANSTON,,,,57693,17885f4478b6824b
-71.4700521,41.7587199,108,W BLUE RIDGE RD,,CRANSTON,,,,57695,dfdf1108f9021014
-71.4688617,41.7591953,130,PARK FOREST RD,,CRANSTON,,,,57700,10fbd67b1a7c4e4f
-71.4708662,41.7593901,260,SUMMIT DR,,CRANSTON,,,,57702,22e8a6a37a6af90d
-71.4667267,41.7598086,82,PARK FOREST RD,,CRANSTON,,,,57709,b7414c9ebeaa3e14
-71.4661476,41.7599818,68,PARK FOREST RD,,CRANSTON,,,,57711,90d6356e35e5dd05
-71.4743384,41.7593709,531,OAKLAWN AV,,CRANSTON,,,,57616,870d532aefb7351f
-71.4722532,41.7595915,60,COLD BROOK DR,,CRANSTON,,,,57629,723353c14db492c8
-71.4722083,41.7598662,68,COLD BROOK DR,,CRANSTON,,,,57630,d5576bf663eecd24
-71.4721813,41.7602079,78,COLD BROOK DR,,CRANSTON,,,,57631,0abd0267373bfb4d
-71.471716,41.7602011,77,COLD BROOK DR,,CRANSTON,,,,57632,eb4cec9fda1bcfdd
-71.4678679,41.7602202,14,W BEL AIR RD,,CRANSTON,,,,57646,a692ee18d462ba77
-71.4681811,41.7601332,20,W BEL AIR RD,,CRANSTON,,,,57647,95efd963473c8dd1
-71.4684765,41.7600327,28,W BEL AIR RD,,CRANSTON,,,,57648,d87ba1c07affe48b
-71.4687719,41.7599457,34,W BEL AIR RD,,CRANSTON,,,,57649,72119b18708f6f4e
-71.4676803,41.75953,104,PARK FOREST RD,,CRANSTON,,,,57663,90d671bd5a2b3c64
-71.4679757,41.7594162,112,PARK FOREST RD,,CRANSTON,,,,57664,27de908c88096a63
-71.4682979,41.7593627,120,PARK FOREST RD,,CRANSTON,,,,57665,9ad5b4c752084394
-71.4681727,41.7591147,153,BELVEDERE DR,,CRANSTON,,,,57666,b578162d4f51003f
-71.4687907,41.7579289,55,SURREY DR,,CRANSTON,,,,57679,12d4ce95035b912c
-71.4686028,41.7580293,53,SURREY DR,,CRANSTON,,,,57680,0fc6ea880727a0db
-71.4683968,41.7582705,45,SURREY DR,,CRANSTON,,,,57681,907f09eb5c091a74
-71.4680162,41.7679392,115,CHURCH HILL DR,,CRANSTON,,,,57583,1458e7754e13e366
-71.4679622,41.7684618,99,CHURCH HILL DR,,CRANSTON,,,,57585,878964bcc6d4cd77
-71.4690364,41.7682075,83,FREEDOM DR,,CRANSTON,,,,57592,0d718e3beb65c844
-71.4695466,41.7680937,56,RALLS DR,,CRANSTON,,,,57594,679520ff23a0abd4
-71.4763695,41.760048,2419,CRANSTON ST,,CRANSTON,,,,57601,d99dc7d3c9b2005c
-71.4764054,41.7597063,2427,CRANSTON ST,,CRANSTON,,,,57603,da77d336396316aa
-71.475967,41.7595789,2432,CRANSTON ST,,CRANSTON,,,,57608,491914b744ca4ca9
-71.4751974,41.759552,42,FERNBROOK CT,,CRANSTON,,,,57612,ac13bcc936dbb7a7
-71.4738909,41.7594043,520,OAKLAWN AV,,CRANSTON,,,,57617,5f12ac0c2540c276
-71.473354,41.75925,52,ALDERBROOK DR,,CRANSTON,,,,57619,3f7022dde28e3800
-71.4724856,41.7600807,79,ALDERBROOK DR,,CRANSTON,,,,57626,e4e70ce37d651e4f
-71.4710188,41.7584119,286,SUMMIT DR,,CRANSTON,,,,57706,9401d6cca763e44e
-71.4668691,41.7601755,81,PARK FOREST RD,,CRANSTON,,,,57707,8e19c206f929b767
-71.4665305,41.7602821,53,HAMDEN RD,,CRANSTON,,,,57708,0696ecc4d412e207
-71.4654617,41.7598549,89,BELVEDERE DR,,CRANSTON,,,,57721,f2c528fad52d8444
-71.4657735,41.7597616,97,BELVEDERE DR,,CRANSTON,,,,57722,8423784b9b9c1b13
-71.4660676,41.759675,103,BELVEDERE DR,,CRANSTON,,,,57723,548991a1f39bfe6f
-71.4658268,41.7600551,60,PARK FOREST RD,,CRANSTON,,,,57724,6213a7e058aafc45
-71.4658541,41.7590212,3,JENNINGS AV,,CRANSTON,,,,57738,d4d552ff34d5290d
-71.4651415,41.758941,6,JENNINGS AV,,CRANSTON,,,,57739,7279075f733fdc42
-71.4655959,41.7587544,4,JENNINGS AV,,CRANSTON,,,,57740,5941234161795a3f
-71.4645618,41.7601281,67,BELVEDERE DR,,CRANSTON,,,,57718,bf6bec57709ec6a4
-71.4651677,41.7599482,81,BELVEDERE DR,,CRANSTON,,,,57720,a26dbbb94d9bbf41
-71.4663705,41.759595,111,BELVEDERE DR,,CRANSTON,,,,57725,8b1c701c9862b043
-71.4685041,41.7585587,164,BELVEDERE DR,,CRANSTON,,,,57682,3cba2dbaff3921bd
-71.4687994,41.7584984,172,BELVEDERE DR,,CRANSTON,,,,57683,991fbfd9c5ae7db7
-71.4699983,41.7589812,100,W BLUE RIDGE RD,,CRANSTON,,,,57696,373724b3954f36ba
-71.4699356,41.7592425,154,PARK FOREST RD,,CRANSTON,,,,57697,5069c49831d183fe
-71.4696045,41.7591888,146,PARK FOREST RD,,CRANSTON,,,,57698,f9dffe9fca4aecea
-71.4692913,41.7591887,138,PARK FOREST RD,,CRANSTON,,,,57699,053765e3f70cd7e2
-71.4652388,41.7602283,46,PARK FOREST RD,,CRANSTON,,,,57713,3e117213510d559c
-71.4635818,41.7602478,47,BELVEDERE DR,,CRANSTON,,,,57714,8a497834d8638c87
-71.4628156,41.7602609,31,BELVEDERE DR,,CRANSTON,,,,57715,9b0448f24b2f64a9
-71.4639381,41.7602279,55,BELVEDERE DR,,CRANSTON,,,,57716,ce88145a95ddd6ce
-71.4655065,41.7594414,94,BELVEDERE DR,,CRANSTON,,,,57730,b544cbe46f919369
-71.4658183,41.7593347,100,BELVEDERE DR,,CRANSTON,,,,57731,1743a11994d10d9b
-71.466148,41.7592481,108,BELVEDERE DR,,CRANSTON,,,,57732,6946a1c394042c8b
-71.4664776,41.7591482,114,BELVEDERE DR,,CRANSTON,,,,57733,efc090ac5afa2aef
-71.4644106,41.7596811,70,BELVEDERE DR,,CRANSTON,,,,57727,74d7509839a08b8f
-71.4651857,41.7595146,86,BELVEDERE DR,,CRANSTON,,,,57729,f2b9c2b9e1c62eb8
-71.4667716,41.7590415,122,BELVEDERE DR,,CRANSTON,,,,57734,05f74dcafe579aa2
-71.4666204,41.758708,12,JENNINGS AV,,CRANSTON,,,,57736,54675dcdd2c257ae
-71.4630564,41.7598141,38,BELVEDERE DR,,CRANSTON,,,,57743,ac419528c21864e9
-71.4624952,41.7598473,24,BELVEDERE DR,,CRANSTON,,,,57745,440df1325e75b1e4
-71.4640104,41.7584804,39,SACHEM DR,,CRANSTON,,,,57752,af488b8ae4b1bc64
-71.4663266,41.7584011,11,JENNINGS AV,,CRANSTON,,,,57754,c439e4ec3a598965
-71.4679571,41.7578346,46,SURREY DR,,CRANSTON,,,,57759,52970f33b455dc23
-71.472629,41.759605,26,FERNBROOK DR,,CRANSTON,,,,57628,08ec15363db90a05
-71.4717161,41.7599666,69,COLD BROOK DR,,CRANSTON,,,,57633,e5423c69abad5126
-71.4717968,41.7595311,46,FERNBROOK DR,,CRANSTON,,,,57635,c3d77c01a2a958a1
-71.4712865,41.7600335,241,SUMMIT DR,,CRANSTON,,,,57637,3762e1866dbf74dc
-71.4703737,41.7600132,69,W BLUE RIDGE RD,,CRANSTON,,,,57642,ce6ecf23c9bcadd2
-71.4693087,41.7602742,45,W BEL AIR RD,,CRANSTON,,,,57644,2e21e2254cd4cb2a
-71.4695147,41.7598856,48,W BEL AIR RD,,CRANSTON,,,,57651,7d7a04ba69710a83
-71.4699085,41.7596579,80,W BLUE RIDGE RD,,CRANSTON,,,,57653,d1232da79cad2df9
-71.4626915,41.7592671,200,HOFFMAN AV,,CRANSTON,,,,57746,f4782d3cbd139b44
-71.4632085,41.7587936,40,SACHEM DR,,CRANSTON,,,,57747,42b3754ded7d26b4
-71.4609274,41.75972,470,MESHANTICUT VALLEY PKWY,,CRANSTON,,,,57748,82dd5820eb37beb0
-71.4618897,41.7594269,201,HOFFMAN AV,,CRANSTON,,,,57749,42b268142a99c6cb
-71.4672089,41.7575809,11,GLEN HILLS DR,,CRANSTON,,,,57763,2d95a0a77847172f
-71.4637424,41.7598277,54,BELVEDERE DR,,CRANSTON,,,,57741,841fc68d1498a26b
-71.4665404,41.7583744,7,JENNINGS AV,,CRANSTON,,,,57755,4eed433ae9848ae6
-71.4653382,41.7576004,5,MELODY LN,,CRANSTON,,,,57764,cb49a909b8283c71
-71.4639573,41.7578534,132,HOFFMAN AV,,CRANSTON,,,,57765,a915201f53d62f03
-71.4601983,41.7574386,2000,CHAPEL VIEW BLVD,,CRANSTON,,,,57766,3cfc9b3189b41447
-71.4706386,41.7584022,121,W BLUE RIDGE RD,,CRANSTON,,,,57780,9f6d9f2557f1e0c9
-71.4706744,41.7581088,125,W BLUE RIDGE RD,,CRANSTON,,,,57781,eb23e81037120337
-71.4707012,41.7578753,131,W BLUE RIDGE RD,,CRANSTON,,,,57782,3f0aef58163c8301
-71.4707726,41.7576019,141,W BLUE RIDGE RD,,CRANSTON,,,,57783,e435a625d68c0aab
-71.4714855,41.7570684,327,SUMMIT DR,,CRANSTON,,,,57796,7f9e7d9e3c0ff7d4
-71.4692577,41.7577749,75,SURREY DR,,CRANSTON,,,,57761,fa3003d0cdbbc6ea
-71.4647147,41.75736,110,HOFFMAN AV,,CRANSTON,,,,57770,d45bf2788fa826da
-71.4704332,41.7595828,83,W BLUE RIDGE RD,,CRANSTON,,,,57775,341511d4ef15e213
-71.4705225,41.7590892,97,W BLUE RIDGE RD,,CRANSTON,,,,57777,1b2ce0c0ff875900
-71.4705761,41.7586157,111,W BLUE RIDGE RD,,CRANSTON,,,,57779,4cc177cde5c9a1fb
-71.4710578,41.7573285,320,SUMMIT DR,,CRANSTON,,,,57784,a718532bc59749ac
-71.4710931,41.7579154,300,SUMMIT DR,,CRANSTON,,,,57786,33137e0b045cb3ec
-71.4704164,41.7572282,150,W BLUE RIDGE RD,,CRANSTON,,,,57793,68fab3683eaa7f67
-71.4701668,41.7577284,136,W BLUE RIDGE RD,,CRANSTON,,,,57795,1da160b71d8d8450
-71.4717258,41.757422,319,SUMMIT DR,,CRANSTON,,,,57797,c8527ed5012b7c1a
-71.471699,41.7577555,311,SUMMIT DR,,CRANSTON,,,,57798,da8ed82e97c5c50f
-71.4716187,41.7580356,297,SUMMIT DR,,CRANSTON,,,,57799,1397593d1cbbaa0a
-71.471574,41.7582891,291,SUMMIT DR,,CRANSTON,,,,57800,efefe961dc6ffe7d
-71.4728655,41.7587696,41,ALDERBROOK DR,,CRANSTON,,,,57813,681d4a87bf2a3ab4
-71.4725002,41.7588429,28,COLD BROOK DR,,CRANSTON,,,,57814,e0a7833f43e548e4
-71.4723754,41.7591364,46,COLD BROOK DR,,CRANSTON,,,,57815,bcdd198c86be05b3
-71.4739612,41.7589233,530,OAKLAWN AV,,CRANSTON,,,,57816,b3883675223c4109
-71.4724207,41.7574622,9,DERCOLE DR,,CRANSTON,,,,57830,456997137b2c48bd
-71.4726167,41.7572221,44,FREEHOLD AV,,CRANSTON,,,,57831,2f9f15e611a4e1fa
-71.4722516,41.7570553,54,FREEHOLD AV,,CRANSTON,,,,57832,89c47e0445f12140
-71.4733295,41.7570222,35,FREEHOLD AV,,CRANSTON,,,,57833,87e245b105ff1be7
-71.4667453,41.7583011,24,HOFFMAN AV,,CRANSTON,,,,57756,a51ad41a35cb17dc
-71.4665672,41.7581076,30,HOFFMAN AV,,CRANSTON,,,,57757,a7f2576d489e2495
-71.4663435,41.7577579,34,HOFFMAN AV,,CRANSTON,,,,57758,89bc0d22f81378d7
-71.4656948,41.7571002,100,HOFFMAN AV,,CRANSTON,,,,57771,ee11ad33e0b53f71
-71.4652583,41.7571201,100,HOFFMAN AV,,CRANSTON,,,,57772,b9cdde6e1a5bbd1e
-71.4745747,41.7617516,463,OAKLAWN AV,,CRANSTON,,,,57773,05c8212a1cf9b725
-71.4748334,41.7609712,1,GLENCOE LN,,CRANSTON,,,,57774,de82e4aa3b858db8
-71.4693207,41.7572346,220,BELVEDERE DR,,CRANSTON,,,,57788,0fd442aa324ff80b
-71.4699265,41.7571814,225,BELVEDERE DR,,CRANSTON,,,,57791,f58dc0d8815128c9
-71.4719479,41.7589562,39,COLD BROOK DR,,CRANSTON,,,,57805,800331a7ebf167e1
-71.4720103,41.7587027,33,COLD BROOK DR,,CRANSTON,,,,57806,ba54566b3db01815
-71.4723222,41.7584627,23,COLD BROOK DR,,CRANSTON,,,,57807,aca750e4260bb8c9
-71.4727588,41.7583627,15,COLD BROOK DR,,CRANSTON,,,,57808,3463dc3970086794
-71.4735425,41.7587498,34,ALDERBROOK DR,,CRANSTON,,,,57821,c8844a38482ce3cb
-71.4741842,41.7581496,566,OAKLAWN AV,,CRANSTON,,,,57822,e32da1a66d6e5d0d
-71.4744605,41.7578229,578,OAKLAWN AV,,CRANSTON,,,,57824,08dea9b50a523854
-71.4715025,41.758856,275,SUMMIT DR,,CRANSTON,,,,57802,712a15535e61828d
-71.4718409,41.7592096,45,FERNBROOK DR,,CRANSTON,,,,57804,fc2bed05c94e3f71
-71.4730884,41.7583895,9,COLD BROOK DR,,CRANSTON,,,,57809,4d84a6e138102c58
-71.472803,41.7592165,25,FERNBROOK DR,,CRANSTON,,,,57811,c403419d281ea64d
-71.4741128,41.7583364,550,OAKLAWN AV,,CRANSTON,,,,57818,e3dfb4579ba71c2a
-71.4736139,41.758463,28,ALDERBROOK DR,,CRANSTON,,,,57820,8807da7ed93409ce
-71.4733382,41.7574958,2,FREEHOLD AV,,CRANSTON,,,,57827,a55f7be775a26e31
-71.4729462,41.7575824,14,DERCOLE DR,,CRANSTON,,,,57829,9079bb867abab89e
-71.4735967,41.757129,29,FREEHOLD AV,,CRANSTON,,,,57834,411003b6c03d249a
-71.4741578,41.7573559,15,FREEHOLD AV,,CRANSTON,,,,57836,01aa3b4e0d17a79e
-71.4751643,41.7576362,587,OAKLAWN AV,,CRANSTON,,,,57843,d6d56e44edb8cbb9
-71.4747006,41.7587767,541,OAKLAWN AV,,CRANSTON,,,,57852,489cd5348c4b364d
-71.4761169,41.7591039,2446,CRANSTON ST,,CRANSTON,,,,57854,b15d16e95e1fbffa
-71.4764201,41.7581835,2468,CRANSTON ST,,CRANSTON,,,,57859,37738135e9cd8d94
-71.4765539,41.75779,2482,CRANSTON ST,,CRANSTON,,,,57861,f59a5ce930bfd8aa
-71.4777738,41.7591909,56,HERVEY ST,,CRANSTON,,,,57868,a69265d9ef7d89a8
-71.4774709,41.7592576,24,CHAPPY ST,,CRANSTON,,,,57870,484b524c008068d8
-71.4776043,41.7599713,26,HERVEY ST,,CRANSTON,,,,57877,fb90ebc7ab44e224
-71.4742289,41.7577561,12,FREEHOLD AV,,CRANSTON,,,,57825,30e1f2bae9d29c66
-71.4770609,41.7598978,20,FARM ST,,CRANSTON,,,,57879,6bb8cc126a1b1338
-71.475396,41.7572961,597,OAKLAWN AV,,CRANSTON,,,,57840,438aa6e26c259354
-71.475298,41.7574495,593,OAKLAWN AV,,CRANSTON,,,,57841,28143973582d2ee3
-71.4761348,41.7589371,2450,CRANSTON ST,,CRANSTON,,,,57855,f87a6a585643d016
-71.4762061,41.7588237,35,SHERMAN AV,,CRANSTON,,,,57856,b8d26aab46ef1f96
-71.4762953,41.7585036,36,SHERMAN AV,,CRANSTON,,,,57857,8c75f5fa9ed1a2ae
-71.4763755,41.7583836,2462,CRANSTON ST,,CRANSTON,,,,57858,1cf13236c148e1d4
-71.4768385,41.7591374,10,CHAPPY ST,,CRANSTON,,,,57872,20466f6d42a67781
-71.4769987,41.7595109,15,CHAPPY ST,,CRANSTON,,,,57873,a8b983c5e98e6160
-71.4774173,41.7596044,25,CHAPPY ST,,CRANSTON,,,,57874,63236aec146456f3
-71.4777202,41.7596445,33,CHAPPY ST,,CRANSTON,,,,57875,ec002f0d514a24d4
-71.4771943,41.7606249,26,SHEAN ST,,CRANSTON,,,,57888,bb4b0d0ddff8abdc
-71.4769538,41.7605781,22,SHEAN ST,,CRANSTON,,,,57889,06eda6140f7b3882
-71.47682,41.7608649,19,SHEAN ST,,CRANSTON,,,,57890,ea8feae62f0f697c
-71.4771496,41.7609851,27,SHEAN ST,,CRANSTON,,,,57891,bb645472174156b5
-71.4781924,41.7593978,43,HERVEY ST,,CRANSTON,,,,57905,da8f11c73757799b
-71.4782192,41.759251,51,HERVEY ST,,CRANSTON,,,,57906,d674e0ea8775abdf
-71.4782371,41.7590776,55,HERVEY ST,,CRANSTON,,,,57907,663b30cc99ec5787
-71.477185,41.761572,37,ROYER ST,,CRANSTON,,,,57908,6262344686cba4e3
-71.4768722,41.7643734,46,SQUANTUM ST,,CRANSTON,,,,57922,6581253e66acc4e2
-71.4767206,41.7647336,43,SQUANTUM ST,,CRANSTON,,,,57923,eb388064b99f4e65
-71.4771572,41.7648204,53,SQUANTUM ST,,CRANSTON,,,,57924,ac8503e74c590cc0
-71.4782082,41.7654542,76,VALLEY ST,,CRANSTON,,,,57925,a2667d42d7a110bf
-71.4703988,41.7568547,243,BELVEDERE DR,,CRANSTON,,,,57938,274bfe3ec0fd69b9
-71.4694812,41.7569145,228,BELVEDERE DR,,CRANSTON,,,,57940,4ab9c6fbe467aaf3
-71.4691963,41.7566209,1,EVANS WY,,CRANSTON,,,,57941,a7f6d2b5046f6b96
-71.4782472,41.7554157,209,ANGELL AV,,CRANSTON,,,,57942,93b31fac564352b5
-71.4775237,41.7610718,35,SHEAN ST,,CRANSTON,,,,57893,19598038150353e1
-71.4768645,41.7611918,24,ROYER ST,,CRANSTON,,,,57895,4d1df23b6c22458d
-71.4780854,41.7599447,29,HERVEY ST,,CRANSTON,,,,57902,15761e4ba45328b2
-71.4781746,41.7595712,39,HERVEY ST,,CRANSTON,,,,57904,b49cb80eec722a33
-71.4774434,41.7616054,43,ROYER ST,,CRANSTON,,,,57909,4e945189e5df9eb1
-71.4774166,41.7618522,40,TAYLOR ST,,CRANSTON,,,,57911,0101c7866f069233
-71.4767187,41.7626471,33,LEE ST,,CRANSTON,,,,57918,a715d22ab50a0d78
-71.4769705,41.7637064,40,WEDGE ST,,CRANSTON,,,,57920,9c1b8f42556cba66
-71.4777895,41.7653608,68,VALLEY ST,,CRANSTON,,,,57927,ee1b68520224969d
-71.4757163,41.7583701,24,SHERMAN AV,,CRANSTON,,,,57847,4d77b21adb8b7ddf
-71.4754668,41.7586502,27,SHERMAN AV,,CRANSTON,,,,57848,bb3371da99123a3d
-71.4753064,41.7586301,23,SHERMAN AV,,CRANSTON,,,,57849,2a51fe38e240b322
-71.4750303,41.75855,9,SHERMAN AV,,CRANSTON,,,,57850,9490c0cc43e52b02
-71.4766247,41.7589239,2453,CRANSTON ST,,CRANSTON,,,,57864,1e59d4e3d79589c8
-71.4769543,41.7589573,49,SHERMAN AV,,CRANSTON,,,,57865,62738e3ff85fad7f
-71.4774443,41.7589974,61,SHERMAN AV,,CRANSTON,,,,57866,d2a4974d3c07e4a3
-71.4769006,41.7598511,16,FARM ST,,CRANSTON,,,,57880,b265ac4f569ecd26
-71.4767313,41.7598044,10,FARM ST,,CRANSTON,,,,57881,a7254ed961bc75a6
-71.4767579,41.7601779,15,FARM ST,,CRANSTON,,,,57882,6325aec7ab76b643
-71.476945,41.7602046,19,FARM ST,,CRANSTON,,,,57883,3b72aa20573b4ce0
-71.4777109,41.7607851,3,HERVEY ST,,CRANSTON,,,,57897,07936e57bc8aa01e
-71.4778179,41.7604983,9,HERVEY ST,,CRANSTON,,,,57898,e09f0766cb28347a
-71.467367,41.7596237,98,PARK FOREST RD,,CRANSTON,,,,57662,21e012bdf9d4cfa5
-71.4678774,41.7591682,145,BELVEDERE DR,,CRANSTON,,,,57667,90d379312b626cde
-71.4672956,41.7593423,131,BELVEDERE DR,,CRANSTON,,,,57669,0b066da90c2d2058
-71.4679402,41.7586992,150,BELVEDERE DR,,CRANSTON,,,,57676,538488345c9aed24
-71.4678242,41.7581028,40,SURREY DR,,CRANSTON,,,,57678,ac465b1095219f0c
-71.4692113,41.7580496,200,BELVEDERE DR,,CRANSTON,,,,57685,38c3007ac3211aa1
-71.4690498,41.7588335,173,BELVEDERE DR,,CRANSTON,,,,57687,234fb81f573c604c
-71.4700791,41.7584787,114,W BLUE RIDGE RD,,CRANSTON,,,,57694,38480ac7fb9dc8ef
-71.4779249,41.7603649,13,HERVEY ST,,CRANSTON,,,,57899,c1eb97cd6ca81a8c
-71.4779516,41.7602315,17,HERVEY ST,,CRANSTON,,,,57900,e8193440e7bb0a94
-71.4769444,41.7617654,30,TAYLOR ST,,CRANSTON,,,,57913,b715d179bc51da93
-71.4768998,41.7621256,29,TAYLOR ST,,CRANSTON,,,,57914,b7bf900fb4b32209
-71.477167,41.7621457,33,TAYLOR ST,,CRANSTON,,,,57915,f36f4eaf48a2bbae
-71.4774432,41.7622057,49,TAYLOR ST,,CRANSTON,,,,57916,fd81ab5d49c27e16
-71.4756817,41.7556353,644,OAKLAWN AV,,CRANSTON,,,,57955,67787dfeeef89f9e
-71.4752896,41.7560755,630,OAKLAWN AV,,CRANSTON,,,,57956,2a623df713f244a2
-71.4744167,41.7559552,630,OAKLAWN AV,,CRANSTON,,,,57957,7c0b7ba5aa3328dd
-71.475076,41.7554418,630,OAKLAWN AV,,CRANSTON,,,,57958,160a6a45d29cb39e
-71.4716467,41.7551608,198,MOUNTAIN LAUREL DR,,CRANSTON,,,,57972,8659143194eec66f
-71.4713616,41.7551274,204,MOUNTAIN LAUREL DR,,CRANSTON,,,,57973,8ce89df48dfac542
-71.4710855,41.7550673,212,MOUNTAIN LAUREL DR,,CRANSTON,,,,57974,264ad476530e93f0
-71.4707559,41.7550339,218,MOUNTAIN LAUREL DR,,CRANSTON,,,,57975,a2c5bb31359b6514
-71.4694199,41.7548468,140,GLEN HILLS DR,,CRANSTON,,,,57989,3727a604aa2403bd
-71.4746576,41.7547747,44,BLOSSOM DR,,CRANSTON,,,,57990,2ee2729279155dd3
-71.4784256,41.7549422,195,ANGELL AV,,CRANSTON,,,,57991,7c94b29dda14d918
-71.4707945,41.7596715,5,SHORT RD,,CRANSTON,,,,57701,7d38522bdfa806cd
-71.4708663,41.7591288,266,SUMMIT DR,,CRANSTON,,,,57703,90a16ad4f82b1162
-71.4664594,41.7598619,76,PARK FOREST RD,,CRANSTON,,,,57710,de4d3c494fde7bd6
-71.4655595,41.7601551,54,PARK FOREST RD,,CRANSTON,,,,57712,cffb26c4c1da7dcc
-71.4642588,41.7602347,61,BELVEDERE DR,,CRANSTON,,,,57717,2bfa67a06367966f
-71.4648558,41.7600481,75,BELVEDERE DR,,CRANSTON,,,,57719,86c5da37e919872e
-71.4666734,41.7595151,117,BELVEDERE DR,,CRANSTON,,,,57726,5cae62a1338040a9
-71.4648471,41.7596146,78,BELVEDERE DR,,CRANSTON,,,,57728,7f5495e0f303df47
-71.4668876,41.7586947,12,HOFFMAN AV,,CRANSTON,,,,57735,77ab7e001319e902
-71.4663085,41.7588146,1,JENNINGS AV,,CRANSTON,,,,57737,be02567d9890cbc9
-71.4634484,41.7598209,46,BELVEDERE DR,,CRANSTON,,,,57742,c05a151b80f4d66c
-71.4770868,41.7623724,50,LEE ST,,CRANSTON,,,,57917,82cda499d8099ef2
-71.4769789,41.7651205,48,VALLEY ST,,CRANSTON,,,,57930,8c3aa9149e0b1257
-71.4773796,41.7655408,57,VALLEY ST,,CRANSTON,,,,57931,ce2d3687b4f57645
-71.4769788,41.765434,49,VALLEY ST,,CRANSTON,,,,57932,cf9dcba6478aa6a8
-71.4729108,41.7568954,45,FREEHOLD AV,,CRANSTON,,,,57933,e5e32975b3c63fcf
-71.4773565,41.7552755,2556,CRANSTON ST,,CRANSTON,,,,57948,ffa50619d3fe069f
-71.4779891,41.7548621,2569,CRANSTON ST,,CRANSTON,,,,57992,2924be0b4182df4b
-71.4721367,41.7548741,189,MOUNTAIN LAUREL DR,,CRANSTON,,,,58005,0addf832fb439fcf
-71.4772817,41.7652073,54,VALLEY ST,,CRANSTON,,,,57929,7482e1e92adf38eb
-71.4719933,41.7569685,62,FREEHOLD AV,,CRANSTON,,,,57934,daaa2d2232ad8a07
-71.4706662,41.7565079,347,SUMMIT DR,,CRANSTON,,,,57936,817079767957c3e5
-71.4778196,41.7556091,6,OVERBROOK DR,,CRANSTON,,,,57943,fa557c3c8b8feac1
-71.4783453,41.7551556,201,ANGELL AV,,CRANSTON,,,,57945,81d6a66b2ec6727d
-71.4761715,41.7560023,647,OAKLAWN AV,,CRANSTON,,,,57952,f39ce25bd30cafbd
